school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S. 163 Flushing Heights,5,2.827586207,2.305882353,25,40.741107,-73.808765,QUEENS,11365,PK,5,0.478,45,79,3,15,2,97,7,94,95,95,90,81,98,"PK,0K,01,02,03,04,05",7,No
P.S. 164 Queens Valley,3,3.044444444,2.422222222,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 164 Queens Valley,4,2.578947368,2.701754386,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 164 Queens Valley,5,2.827586207,2.684210526,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 164 Queens Valley,6,3.146341463,3.0375,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 164 Queens Valley,7,2.658536585,2.746987952,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 164 Queens Valley,8,2.333333333,2.692307692,25,40.721514,-73.823569,QUEENS,11367,PK,8,0.415,10,29,6,26,38,95,10,89,88,83,76,79,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 165 Edith K. Bergtraum,3,2.891304348,2.731884058,25,40.729746,-73.816966,QUEENS,11367,PK,5,0.537,10,55,12,19,12,95,14,90,80,92,66,82,80,"PK,0K,01,02,03,04,05",7,No
P.S. 165 Edith K. Bergtraum,4,2.775510204,2.567010309,25,40.729746,-73.816966,QUEENS,11367,PK,5,0.537,10,55,12,19,12,95,14,90,80,92,66,82,80,"PK,0K,01,02,03,04,05",7,No
P.S. 165 Edith K. Bergtraum,5,2.633333333,2.461538462,25,40.729746,-73.816966,QUEENS,11367,PK,5,0.537,10,55,12,19,12,95,14,90,80,92,66,82,80,"PK,0K,01,02,03,04,05",7,No
P.S. 169 Bay Terrace,3,2.672131148,2.491803279,25,40.782331,-73.77843,QUEENS,11360,PK,5,0.219,4,34,4,20,40,95,8,97,98,95,92,88,97,"PK,0K,01,02,03,04,05",7,No
P.S. 169 Bay Terrace,4,2.564516129,2.467741935,25,40.782331,-73.77843,QUEENS,11360,PK,5,0.219,4,34,4,20,40,95,8,97,98,95,92,88,97,"PK,0K,01,02,03,04,05",7,No
P.S. 169 Bay Terrace,5,2.636363636,2.8,25,40.782331,-73.77843,QUEENS,11360,PK,5,0.219,4,34,4,20,40,95,8,97,98,95,92,88,97,"PK,0K,01,02,03,04,05",7,No
P.S. 184 Flushing Manor,3,3,2.727272727,25,40.778334,-73.799158,QUEENS,11357,PK,5,0.237,8,37,0,15,46,97,5,98,98,99,94,87,99,"PK,0K,01,02,03,04,05",7,No
P.S. 184 Flushing Manor,4,3,2.703703704,25,40.778334,-73.799158,QUEENS,11357,PK,5,0.237,8,37,0,15,46,97,5,98,98,99,94,87,99,"PK,0K,01,02,03,04,05",7,No
P.S. 184 Flushing Manor,5,3.116883117,2.881578947,25,40.778334,-73.799158,QUEENS,11357,PK,5,0.237,8,37,0,15,46,97,5,98,98,99,94,87,99,"PK,0K,01,02,03,04,05",7,No
J.H.S. 185 Edward Bleeker,6,3.106090373,2.80952381,25,40.774906,-73.818607,QUEENS,11354,6,8,0.443,10,55,4,29,12,96,10,89,92,87,87,71,93,"06,07,08",3,No
J.H.S. 185 Edward Bleeker,7,2.944329897,2.60385439,25,40.774906,-73.818607,QUEENS,11354,6,8,0.443,10,55,4,29,12,96,10,89,92,87,87,71,93,"06,07,08",3,No
J.H.S. 185 Edward Bleeker,8,2.591687042,2.683301344,25,40.774906,-73.818607,QUEENS,11354,6,8,0.443,10,55,4,29,12,96,10,89,92,87,87,71,93,"06,07,08",3,No
J.H.S. 189 Daniel Carter Beard,6,2.779591837,2.258474576,25,40.759963,-73.818399,QUEENS,11355,6,8,0.63,24,69,3,25,3,97,5,94,94,88,88,69,90,"06,07,08",3,No
J.H.S. 189 Daniel Carter Beard,7,2.607142857,2.286384977,25,40.759963,-73.818399,QUEENS,11355,6,8,0.63,24,69,3,25,3,97,5,94,94,88,88,69,90,"06,07,08",3,No
J.H.S. 189 Daniel Carter Beard,8,2.125827815,2.345,25,40.759963,-73.818399,QUEENS,11355,6,8,0.63,24,69,3,25,3,97,5,94,94,88,88,69,90,"06,07,08",3,No
P.S. 193 Alfred J. Kennedy,3,3.145833333,2.617021277,25,40.792053,-73.808987,QUEENS,11357,PK,5,0.198,9,24,1,20,54,95,11,98,95,99,88,86,93,"PK,0K,01,02,03,04,05",7,No
P.S. 193 Alfred J. Kennedy,4,2.684210526,2.631578947,25,40.792053,-73.808987,QUEENS,11357,PK,5,0.198,9,24,1,20,54,95,11,98,95,99,88,86,93,"PK,0K,01,02,03,04,05",7,No
P.S. 193 Alfred J. Kennedy,5,2.757142857,2.5,25,40.792053,-73.808987,QUEENS,11357,PK,5,0.198,9,24,1,20,54,95,11,98,95,99,88,86,93,"PK,0K,01,02,03,04,05",7,No
J.H.S. 194 William Carr,6,2.894179894,2.648,25,40.783231,-73.80699,QUEENS,11357,6,8,0.34,6,35,2,29,33,95,12,86,84,82,77,75,87,"06,07,08",3,No
J.H.S. 194 William Carr,7,2.651810585,2.512676056,25,40.783231,-73.80699,QUEENS,11357,6,8,0.34,6,35,2,29,33,95,12,86,84,82,77,75,87,"06,07,08",3,No
J.H.S. 194 William Carr,8,2.507692308,2.725308642,25,40.783231,-73.80699,QUEENS,11357,6,8,0.34,6,35,2,29,33,95,12,86,84,82,77,75,87,"06,07,08",3,No
P.S. 201 The Discovery School for Inquiry and Rese,3,2.072727273,2.113207547,25,40.736541,-73.813011,QUEENS,11367,PK,5,0.745,9,18,41,36,4,92,29,90,83,92,75,84,89,"PK,0K,01,02,03,04,05",7,No
P.S. 201 The Discovery School for Inquiry and Rese,4,1.786885246,1.951612903,25,40.736541,-73.813011,QUEENS,11367,PK,5,0.745,9,18,41,36,4,92,29,90,83,92,75,84,89,"PK,0K,01,02,03,04,05",7,No
P.S. 201 The Discovery School for Inquiry and Rese,5,2.220588235,2.242424242,25,40.736541,-73.813011,QUEENS,11367,PK,5,0.745,9,18,41,36,4,92,29,90,83,92,75,84,89,"PK,0K,01,02,03,04,05",7,No
P.S. 209 Clearview Gardens,3,3.012048193,2.604938272,25,40.783777,-73.795845,QUEENS,11357,PK,5,0.203,4,41,1,17,39,97,4,95,98,97,91,84,96,"PK,0K,01,02,03,04,05",7,No
P.S. 209 Clearview Gardens,4,3.348837209,3.1171875,25,40.783777,-73.795845,QUEENS,11357,PK,5,0.203,4,41,1,17,39,97,4,95,98,97,91,84,96,"PK,0K,01,02,03,04,05",7,No
P.S. 209 Clearview Gardens,5,2.887755102,2.616161616,25,40.783777,-73.795845,QUEENS,11357,PK,5,0.203,4,41,1,17,39,97,4,95,98,97,91,84,96,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Cadwallader Colden,3,2.933823529,2.488549618,25,40.770215,-73.827606,QUEENS,11354,PK,5,0.58,14,65,5,24,3,96,10,89,90,95,86,83,92,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Cadwallader Colden,4,2.604651163,2.458823529,25,40.770215,-73.827606,QUEENS,11354,PK,5,0.58,14,65,5,24,3,96,10,89,90,95,86,83,92,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Cadwallader Colden,5,2.564705882,2.24691358,25,40.770215,-73.827606,QUEENS,11354,PK,5,0.58,14,65,5,24,3,96,10,89,90,95,86,83,92,"PK,0K,01,02,03,04,05",7,No
P.S. 219 Paul Klapper,3,2.232142857,2.132075472,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 219 Paul Klapper,4,2.540983607,2.540983607,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 219 Paul Klapper,5,2.451612903,2.389830508,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 219 Paul Klapper,6,2.871428571,2.485714286,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 219 Paul Klapper,7,2.708333333,2.704225352,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 219 Paul Klapper,8,1.444444444,2.767123288,25,40.737448,-73.823841,QUEENS,11367,PK,8,0.457,15,44,9,32,16,96,13,91,86,90,82,78,88,"PK,0K,01,02,03,04,05,06,07,08",10,No
I.S. 237,6,2.848557692,2.496143959,25,40.74943,-73.821402,QUEENS,11355,6,8,0.562,19,73,7,17,2,96,13,78,78,78,71,66,83,"06,07,08",3,No
I.S. 237,7,2.918367347,2.424242424,25,40.74943,-73.821402,QUEENS,11355,6,8,0.562,19,73,7,17,2,96,13,78,78,78,71,66,83,"06,07,08",3,No
I.S. 237,8,2.901554404,2.522309711,25,40.74943,-73.821402,QUEENS,11355,6,8,0.562,19,73,7,17,2,96,13,78,78,78,71,66,83,"06,07,08",3,No
I.S. 250 The Robert F. Kennedy Community Middle Sc,6,2.099236641,1.992,25,40.724195,-73.80938,QUEENS,11366,6,8,0.609,18,33,28,25,11,92,28,80,79,85,73,71,87,"06,07,08",3,No
I.S. 250 The Robert F. Kennedy Community Middle Sc,7,2.048780488,1.974789916,25,40.724195,-73.80938,QUEENS,11366,6,8,0.609,18,33,28,25,11,92,28,80,79,85,73,71,87,"06,07,08",3,No
I.S. 250 The Robert F. Kennedy Community Middle Sc,8,2.077669903,2.263157895,25,40.724195,-73.80938,QUEENS,11366,6,8,0.609,18,33,28,25,11,92,28,80,79,85,73,71,87,"06,07,08",3,No
"Queens School of Inquiry, The",6,1.985915493,2.136986301,25,40.724195,-73.80938,QUEENS,11366,6,12,0.443,2,40,17,23,18,96,9,81,87,85,82,73,89,"06,07,08,09,10,11,12",7,No
"Queens School of Inquiry, The",7,1.972972973,2.306666667,25,40.724195,-73.80938,QUEENS,11366,6,12,0.443,2,40,17,23,18,96,9,81,87,85,82,73,89,"06,07,08,09,10,11,12",7,No
"Queens School of Inquiry, The",8,1.829787234,2.710144928,25,40.724195,-73.80938,QUEENS,11366,6,12,0.443,2,40,17,23,18,96,9,81,87,85,82,73,89,"06,07,08,09,10,11,12",7,No
East-West School of International Studies,6,3.242990654,2.75,25,40.74943,-73.821402,QUEENS,11355,6,12,0.538,7,67,10,18,4,98,2,89,88,84,85,74,91,"06,07,08,09,10,11,12",7,No
East-West School of International Studies,7,3,2.603773585,25,40.74943,-73.821402,QUEENS,11355,6,12,0.538,7,67,10,18,4,98,2,89,88,84,85,74,91,"06,07,08,09,10,11,12",7,No
East-West School of International Studies,8,2.264705882,2.849462366,25,40.74943,-73.821402,QUEENS,11355,6,12,0.538,7,67,10,18,4,98,2,89,88,84,85,74,91,"06,07,08,09,10,11,12",7,No
World Journalism Preparatory: A College Board Scho,6,2.471428571,2.436619718,25,40.764884,-73.789365,QUEENS,11358,6,12,0.293,1,18,5,26,50,95,11,92,92,83,85,76,91,"06,07,08,09,10,11,12",7,No
World Journalism Preparatory: A College Board Scho,7,2.304347826,2.594202899,25,40.764884,-73.789365,QUEENS,11358,6,12,0.293,1,18,5,26,50,95,11,92,92,83,85,76,91,"06,07,08,09,10,11,12",7,No
BELL Academy,6,3.0625,2.840909091,25,40.782331,-73.77843,QUEENS,11360,6,8,0.255,2,34,4,27,34,95,9,92,90,83,91,80,91,"06,07,08",3,No
BELL Academy,7,2.958677686,2.918699187,25,40.782331,-73.77843,QUEENS,11360,6,8,0.255,2,34,4,27,34,95,9,92,90,83,91,80,91,"06,07,08",3,No
BELL Academy,8,1.6,3.083333333,25,40.782331,-73.77843,QUEENS,11360,6,8,0.255,2,34,4,27,34,95,9,92,90,83,91,80,91,"06,07,08",3,No
"The Queens College School for Math, Science and Te",3,3.12,2.84,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
"The Queens College School for Math, Science and Te",4,3.291666667,3.083333333,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
"The Queens College School for Math, Science and Te",5,3.234042553,3,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
"The Queens College School for Math, Science and Te",6,3.403846154,3.307692308,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
"The Queens College School for Math, Science and Te",7,3.02,3.04,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
"The Queens College School for Math, Science and Te",8,2.9,3.218181818,25,40.738599,-73.820821,QUEENS,11367,PK,8,0.354,4,53,22,12,10,97,3,87,80,84,74,87,86,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 018 Winchester,3,2.985074627,2.837209302,26,40.731853,-73.73229,QUEENS,11427,PK,5,0.261,7,72,10,11,6,96,8,95,98,99,92,87,98,"PK,0K,01,02,03,04,05",7,No
P.S. 018 Winchester,4,3.138297872,3.117021277,26,40.731853,-73.73229,QUEENS,11427,PK,5,0.261,7,72,10,11,6,96,8,95,98,99,92,87,98,"PK,0K,01,02,03,04,05",7,No
P.S. 018 Winchester,5,2.678571429,2.678571429,26,40.731853,-73.73229,QUEENS,11427,PK,5,0.261,7,72,10,11,6,96,8,95,98,99,92,87,98,"PK,0K,01,02,03,04,05",7,No
P.S. 026 Rufus King,3,3.018867925,2.692307692,26,40.735935,-73.777607,QUEENS,11365,PK,5,0.389,10,61,10,16,11,96,10,91,84,95,70,82,87,"PK,0K,01,02,03,04,05",7,No
P.S. 026 Rufus King,4,3.22,3.07,26,40.735935,-73.777607,QUEENS,11365,PK,5,0.389,10,61,10,16,11,96,10,91,84,95,70,82,87,"PK,0K,01,02,03,04,05",7,No
P.S. 026 Rufus King,5,2.652631579,2.652173913,26,40.735935,-73.777607,QUEENS,11365,PK,5,0.389,10,61,10,16,11,96,10,91,84,95,70,82,87,"PK,0K,01,02,03,04,05",7,No
P.S. 031 Bayside,3,2.755813953,2.506024096,26,40.757701,-73.768994,QUEENS,11361,PK,5,0.353,9,54,10,22,15,96,8,96,93,95,88,85,95,"PK,0K,01,02,03,04,05",7,No
P.S. 031 Bayside,4,2.924731183,2.698924731,26,40.757701,-73.768994,QUEENS,11361,PK,5,0.353,9,54,10,22,15,96,8,96,93,95,88,85,95,"PK,0K,01,02,03,04,05",7,No
P.S. 031 Bayside,5,3.0625,2.5,26,40.757701,-73.768994,QUEENS,11361,PK,5,0.353,9,54,10,22,15,96,8,96,93,95,88,85,95,"PK,0K,01,02,03,04,05",7,No
P.S. 041 Crocheron,3,3.279569892,2.926315789,26,40.770155,-73.771225,QUEENS,11361,0K,5,0.224,5,45,2,19,31,96,6,96,98,99,96,91,99,"0K,01,02,03,04,05",6,No
P.S. 041 Crocheron,4,3.505376344,3.225806452,26,40.770155,-73.771225,QUEENS,11361,0K,5,0.224,5,45,2,19,31,96,6,96,98,99,96,91,99,"0K,01,02,03,04,05",6,No
P.S. 041 Crocheron,5,3.130952381,2.904761905,26,40.770155,-73.771225,QUEENS,11361,0K,5,0.224,5,45,2,19,31,96,6,96,98,99,96,91,99,"0K,01,02,03,04,05",6,No
P.S. 046 Alley Pond,3,3.553191489,2.849462366,26,40.745744,-73.758042,QUEENS,11364,0K,5,0.334,8,61,5,14,18,97,6,95,97,97,96,86,98,"0K,01,02,03,04,05",6,No
P.S. 046 Alley Pond,4,3.551020408,3,26,40.745744,-73.758042,QUEENS,11364,0K,5,0.334,8,61,5,14,18,97,6,95,97,97,96,86,98,"0K,01,02,03,04,05",6,No
P.S. 046 Alley Pond,5,3.260869565,2.681318681,26,40.745744,-73.758042,QUEENS,11364,0K,5,0.334,8,61,5,14,18,97,6,95,97,97,96,86,98,"0K,01,02,03,04,05",6,No
J.H.S. 067 Louis Pasteur,6,3.26910299,3,26,40.762241,-73.734832,QUEENS,11362,6,8,0.209,2,62,3,12,23,98,4,87,87,83,73,73,83,"06,07,08",3,No
J.H.S. 067 Louis Pasteur,7,3.017241379,3.023890785,26,40.762241,-73.734832,QUEENS,11362,6,8,0.209,2,62,3,12,23,98,4,87,87,83,73,73,83,"06,07,08",3,No
J.H.S. 074 Nathaniel Hawthorne,6,3.351123596,2.988700565,26,40.744743,-73.766653,QUEENS,11364,6,8,0.258,4,66,5,10,18,98,4,85,87,85,87,73,88,"06,07,08",3,No
J.H.S. 074 Nathaniel Hawthorne,7,3.267379679,2.920980926,26,40.744743,-73.766653,QUEENS,11364,6,8,0.258,4,66,5,10,18,98,4,85,87,85,87,73,88,"06,07,08",3,No
J.H.S. 074 Nathaniel Hawthorne,8,2.65,3.034090909,26,40.744743,-73.766653,QUEENS,11364,6,8,0.258,4,66,5,10,18,98,4,85,87,85,87,73,88,"06,07,08",3,No
P.S. 094 David D. Porter,3,2.910714286,2.767857143,26,40.771258,-73.738703,QUEENS,11363,0K,5,0.236,7,45,5,22,25,97,5,95,95,98,81,90,93,"0K,01,02,03,04,05",6,No
P.S. 094 David D. Porter,4,3.149253731,3.060606061,26,40.771258,-73.738703,QUEENS,11363,0K,5,0.236,7,45,5,22,25,97,5,95,95,98,81,90,93,"0K,01,02,03,04,05",6,No
P.S. 094 David D. Porter,5,2.931034483,2.649122807,26,40.771258,-73.738703,QUEENS,11363,0K,5,0.236,7,45,5,22,25,97,5,95,95,98,81,90,93,"0K,01,02,03,04,05",6,No
P.S. 098 The Douglaston School,3,3.05,3.054054054,26,40.768906,-73.749998,QUEENS,11363,0K,5,0.137,2,28,5,15,46,96,4,95,96,99,85,90,96,"0K,01,02,03,04,05",6,No
P.S. 098 The Douglaston School,4,3.545454545,3.304347826,26,40.768906,-73.749998,QUEENS,11363,0K,5,0.137,2,28,5,15,46,96,4,95,96,99,85,90,96,"0K,01,02,03,04,05",6,No
P.S. 098 The Douglaston School,5,2.965517241,3.071428571,26,40.768906,-73.749998,QUEENS,11363,0K,5,0.137,2,28,5,15,46,96,4,95,96,99,85,90,96,"0K,01,02,03,04,05",6,No
P.S. 133 Queens,3,3.088235294,2.735294118,26,40.732458,-73.717819,QUEENS,11426,PK,5,0.33,7,64,6,15,12,96,7,96,95,98,92,85,95,"PK,0K,01,02,03,04,05",7,No
P.S. 133 Queens,4,3.383333333,3.133333333,26,40.732458,-73.717819,QUEENS,11426,PK,5,0.33,7,64,6,15,12,96,7,96,95,98,92,85,95,"PK,0K,01,02,03,04,05",7,No
P.S. 133 Queens,5,3,2.712121212,26,40.732458,-73.717819,QUEENS,11426,PK,5,0.33,7,64,6,15,12,96,7,96,95,98,92,85,95,"PK,0K,01,02,03,04,05",7,No
M.S. 158 Marie Curie,6,3.138586957,2.792915531,26,40.756562,-73.771878,QUEENS,11361,6,8,0.274,6,61,5,14,20,97,5,88,91,83,85,72,90,"06,07,08",3,No
M.S. 158 Marie Curie,7,3.108974359,2.941368078,26,40.756562,-73.771878,QUEENS,11361,6,8,0.274,6,61,5,14,20,97,5,88,91,83,85,72,90,"06,07,08",3,No
M.S. 158 Marie Curie,8,2.343195266,2.8,26,40.756562,-73.771878,QUEENS,11361,6,8,0.274,6,61,5,14,20,97,5,88,91,83,85,72,90,"06,07,08",3,No
P.S. 159,3,3.133333333,2.825242718,26,40.770108,-73.783973,QUEENS,11361,PK,5,0.317,14,52,2,18,27,97,5,97,95,97,90,86,93,"PK,0K,01,02,03,04,05",7,No
P.S. 159,4,3.283018868,3.038095238,26,40.770108,-73.783973,QUEENS,11361,PK,5,0.317,14,52,2,18,27,97,5,97,95,97,90,86,93,"PK,0K,01,02,03,04,05",7,No
P.S. 159,5,2.989583333,2.663157895,26,40.770108,-73.783973,QUEENS,11361,PK,5,0.317,14,52,2,18,27,97,5,97,95,97,90,86,93,"PK,0K,01,02,03,04,05",7,No
P.S. 162 John Golden,3,3.219512195,2.566666667,26,40.748405,-73.776576,QUEENS,11364,0K,5,0.311,11,70,2,11,15,97,4,95,91,96,85,81,89,"0K,01,02,03,04,05",6,No
P.S. 162 John Golden,4,3.330578512,2.792,26,40.748405,-73.776576,QUEENS,11364,0K,5,0.311,11,70,2,11,15,97,4,95,91,96,85,81,89,"0K,01,02,03,04,05",6,No
P.S. 162 John Golden,5,2.984375,2.658536585,26,40.748405,-73.776576,QUEENS,11364,0K,5,0.311,11,70,2,11,15,97,4,95,91,96,85,81,89,"0K,01,02,03,04,05",6,No
Irwin Altman Middle School 172,6,2.81595092,2.73374613,26,40.741409,-73.713245,QUEENS,11004,6,8,0.271,4,62,10,13,13,97,6,86,79,82,68,73,82,"06,07,08",3,No
Irwin Altman Middle School 172,7,2.61774744,2.602076125,26,40.741409,-73.713245,QUEENS,11004,6,8,0.271,4,62,10,13,13,97,6,86,79,82,68,73,82,"06,07,08",3,No
Irwin Altman Middle School 172,8,2.010526316,2.819620253,26,40.741409,-73.713245,QUEENS,11004,6,8,0.271,4,62,10,13,13,97,6,86,79,82,68,73,82,"06,07,08",3,No
P.S. 173 Fresh Meadows,3,2.851851852,2.630573248,26,40.734097,-73.795651,QUEENS,11365,PK,SE,0.306,9,58,1,11,27,97,5,91,93,94,81,85,96,"PK,0K,01,02,03,04,05,SE",8,No
P.S. 173 Fresh Meadows,4,3.15483871,3.064935065,26,40.734097,-73.795651,QUEENS,11365,PK,SE,0.306,9,58,1,11,27,97,5,91,93,94,81,85,96,"PK,0K,01,02,03,04,05,SE",8,No
P.S. 173 Fresh Meadows,5,2.963855422,2.50931677,26,40.734097,-73.795651,QUEENS,11365,PK,SE,0.306,9,58,1,11,27,97,5,91,93,94,81,85,96,"PK,0K,01,02,03,04,05,SE",8,No
P.S./ IS 178 Holliswood,3,2.459016393,2.180327869,26,40.724061,-73.777314,QUEENS,11423,PK,8,0.215,4,14,7,10,66,96,6,93,93,86,84,85,90,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./ IS 178 Holliswood,4,3,2.771929825,26,40.724061,-73.777314,QUEENS,11423,PK,8,0.215,4,14,7,10,66,96,6,93,93,86,84,85,90,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./ IS 178 Holliswood,5,2.918032787,2.612903226,26,40.724061,-73.777314,QUEENS,11423,PK,8,0.215,4,14,7,10,66,96,6,93,93,86,84,85,90,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S./ IS 178 Holliswood,6,3.080645161,2.693548387,26,40.724061,-73.777314,QUEENS,11423,PK,8,0.215,4,14,7,10,66,96,6,93,93,86,84,85,90,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 186 Castlewood,3,3.085106383,2.869565217,26,40.749556,-73.721594,QUEENS,11426,PK,5,0.198,1,34,13,21,29,96,9,89,79,95,61,89,79,"PK,0K,01,02,03,04,05",7,No
P.S. 186 Castlewood,4,3.166666667,2.977272727,26,40.749556,-73.721594,QUEENS,11426,PK,5,0.198,1,34,13,21,29,96,9,89,79,95,61,89,79,"PK,0K,01,02,03,04,05",7,No
P.S. 186 Castlewood,5,2.723404255,2.777777778,26,40.749556,-73.721594,QUEENS,11426,PK,5,0.198,1,34,13,21,29,96,9,89,79,95,61,89,79,"PK,0K,01,02,03,04,05",7,No
P.S. 188 Kingsbury,3,3.666666667,3.282051282,26,40.736063,-73.753985,QUEENS,11364,0K,5,0.139,3,58,2,7,30,97,3,89,93,98,91,91,94,"0K,01,02,03,04,05",6,No
P.S. 188 Kingsbury,4,3.813186813,3.554347826,26,40.736063,-73.753985,QUEENS,11364,0K,5,0.139,3,58,2,7,30,97,3,89,93,98,91,91,94,"0K,01,02,03,04,05",6,No
P.S. 188 Kingsbury,5,3.386363636,3.055555556,26,40.736063,-73.753985,QUEENS,11364,0K,5,0.139,3,58,2,7,30,97,3,89,93,98,91,91,94,"0K,01,02,03,04,05",6,No
P.S. 191 Mayflower,3,3.016666667,2.525423729,26,40.734266,-73.708617,QUEENS,11001,PK,5,0.317,12,71,4,11,11,97,4,95,94,97,90,84,97,"PK,0K,01,02,03,04,05",7,No
P.S. 191 Mayflower,4,3.125,3,26,40.734266,-73.708617,QUEENS,11001,PK,5,0.317,12,71,4,11,11,97,4,95,94,97,90,84,97,"PK,0K,01,02,03,04,05",7,No
P.S. 191 Mayflower,5,3.053571429,2.833333333,26,40.734266,-73.708617,QUEENS,11001,PK,5,0.317,12,71,4,11,11,97,4,95,94,97,90,84,97,"PK,0K,01,02,03,04,05",7,No
P.S. 203 Oakland Gardens,3,3.38125,3.044025157,26,40.753606,-73.759822,QUEENS,11364,PK,5,0.224,11,72,2,9,15,97,3,91,93,97,88,84,92,"PK,0K,01,02,03,04,05",7,No
P.S. 203 Oakland Gardens,4,3.651785714,3.288288288,26,40.753606,-73.759822,QUEENS,11364,PK,5,0.224,11,72,2,9,15,97,3,91,93,97,88,84,92,"PK,0K,01,02,03,04,05",7,No
P.S. 203 Oakland Gardens,5,3.466216216,3.15862069,26,40.753606,-73.759822,QUEENS,11364,PK,5,0.224,11,72,2,9,15,97,3,91,93,97,88,84,92,"PK,0K,01,02,03,04,05",7,No
P.S. 205 Alexander Graham Bell,3,3.191489362,2.765957447,26,40.738008,-73.756374,QUEENS,11364,PK,5,0.203,5,39,2,22,34,97,4,94,91,99,84,90,91,"PK,0K,01,02,03,04,05",7,No
P.S. 205 Alexander Graham Bell,4,3.181818182,3,26,40.738008,-73.756374,QUEENS,11364,PK,5,0.203,5,39,2,22,34,97,4,94,91,99,84,90,91,"PK,0K,01,02,03,04,05",7,No
P.S. 205 Alexander Graham Bell,5,3.47826087,3.065217391,26,40.738008,-73.756374,QUEENS,11364,PK,5,0.203,5,39,2,22,34,97,4,94,91,99,84,90,91,"PK,0K,01,02,03,04,05",7,No
P.S. 213 The Carl Ullman School,3,3.234375,2.841269841,26,40.747457,-73.74539,QUEENS,11364,PK,5,0.313,10,68,6,13,11,97,5,89,87,98,79,87,92,"PK,0K,01,02,03,04,05",7,No
P.S. 213 The Carl Ullman School,4,2.98245614,2.807017544,26,40.747457,-73.74539,QUEENS,11364,PK,5,0.313,10,68,6,13,11,97,5,89,87,98,79,87,92,"PK,0K,01,02,03,04,05",7,No
P.S. 213 The Carl Ullman School,5,3.098039216,2.705882353,26,40.747457,-73.74539,QUEENS,11364,PK,5,0.313,10,68,6,13,11,97,5,89,87,98,79,87,92,"PK,0K,01,02,03,04,05",7,No
